Elevation,Sig1,Total_S4_Sig1,Correction_total_S4_Sig1,y
62.0,50.7,0.048,0.028999999999999998,0
22.0,42.8,0.136,0.073,0
34.0,46.4,0.079,0.048,0
30.0,43.9,0.113,0.064,0
44.0,48.9,0.053,0.036000000000000004,0
18.0,42.4,0.133,0.076,0
61.0,50.2,0.046,0.031,0
68.0,49.6,0.045,0.033,0
31.0,46.3,0.07200000000000001,0.048,0
30.0,46.4,0.115,0.048,0
61.0,50.6,0.042,0.03,0
22.0,41.5,0.153,0.084,0
34.0,47.1,0.091,0.044000000000000004,0
30.0,44.9,0.107,0.057,0
44.0,48.8,0.064,0.036000000000000004,0
61.0,50.1,0.062,0.031,0
68.0,49.5,0.046,0.034,0
31.0,46.3,0.071,0.048,0
29.0,45.0,0.166,0.055999999999999994,0
61.0,50.4,0.038,0.03,0
22.0,42.8,0.158,0.07200000000000001,0
33.0,46.4,0.12300000000000001,0.048,0
31.0,44.9,0.09699999999999999,0.057,0
45.0,49.0,0.061,0.035,0
19.0,43.2,0.196,0.069,0
61.0,50.4,0.048,0.03,0
69.0,49.8,0.040999999999999995,0.032,0
30.0,46.6,0.09,0.047,0
29.0,44.8,0.131,0.057999999999999996,0
60.0,50.5,0.035,0.03,0
22.0,43.1,0.10800000000000001,0.07,0
33.0,46.4,0.151,0.048,0
31.0,45.6,0.095,0.052000000000000005,0
45.0,49.3,0.047,0.034,0
19.0,42.0,0.121,0.079,0
61.0,50.4,0.055,0.03,0
69.0,50.0,0.040999999999999995,0.032,0
30.0,46.8,0.07400000000000001,0.046,0
29.0,45.3,0.13,0.055,0
60.0,50.7,0.043,0.028999999999999998,0
22.0,43.4,0.08900000000000001,0.068,0
33.0,45.3,0.105,0.054000000000000006,0
31.0,45.7,0.095,0.052000000000000005,0
45.0,49.5,0.049,0.033,0
62.0,50.2,0.042,0.031,0
69.0,49.7,0.040999999999999995,0.033,0
29.0,46.5,0.078,0.048,0
28.0,45.7,0.08900000000000001,0.052000000000000005,0
59.0,50.7,0.043,0.028999999999999998,0
22.0,43.7,0.102,0.065,0
33.0,46.1,0.07200000000000001,0.05,0
32.0,46.3,0.096,0.049,0
45.0,49.4,0.059000000000000004,0.034,0
20.0,43.6,0.177,0.066,0
62.0,50.3,0.052000000000000005,0.031,0
70.0,49.8,0.042,0.032,0
29.0,46.6,0.091,0.047,0
28.0,45.5,0.11599999999999999,0.053,0
59.0,50.6,0.042,0.028999999999999998,0
22.0,44.6,0.105,0.059000000000000004,0
33.0,46.2,0.08199999999999999,0.049,0
32.0,45.8,0.1,0.052000000000000005,0
45.0,49.4,0.052000000000000005,0.034,0
20.0,42.7,0.134,0.073,0
62.0,50.6,0.047,0.03,0
70.0,49.9,0.043,0.032,0
28.0,46.2,0.076,0.049,0
27.0,44.8,0.15,0.057999999999999996,0
58.0,50.4,0.043,0.03,0
22.0,44.4,0.084,0.06,0
32.0,46.3,0.073,0.049,0
32.0,46.1,0.09699999999999999,0.05,0
45.0,49.5,0.046,0.033,0
21.0,43.5,0.141,0.067,0
62.0,50.4,0.042,0.03,0
71.0,49.8,0.04,0.032,0
28.0,45.8,0.122,0.051,0
27.0,44.9,0.114,0.057,0
58.0,50.5,0.039,0.03,0
22.0,44.0,0.094,0.063,0
32.0,45.7,0.136,0.052000000000000005,0
33.0,45.2,0.131,0.055,0
45.0,49.6,0.047,0.033,0
21.0,44.5,0.133,0.059000000000000004,0
62.0,50.4,0.051,0.03,0
71.0,50.0,0.044000000000000004,0.032,0
27.0,45.9,0.10400000000000001,0.051,0
27.0,44.8,0.083,0.057,0
57.0,50.4,0.04,0.03,0
22.0,44.4,0.106,0.06,0
32.0,45.6,0.145,0.052000000000000005,0
33.0,44.9,0.128,0.057,0
45.0,49.4,0.055999999999999994,0.034,0
62.0,50.6,0.048,0.03,0
72.0,49.8,0.043,0.032,0
27.0,45.1,0.138,0.055999999999999994,0
26.0,44.3,0.11199999999999999,0.061,0
57.0,50.4,0.05,0.03,0
22.0,44.6,0.11199999999999999,0.059000000000000004,0
32.0,45.5,0.106,0.053,0
34.0,45.5,0.102,0.053,0
45.0,49.2,0.051,0.035,0
22.0,44.3,0.154,0.061,0
63.0,50.6,0.046,0.03,0
72.0,49.7,0.054000000000000006,0.033,0
26.0,44.9,0.11900000000000001,0.057,0
26.0,45.2,0.086,0.055,0
56.0,50.3,0.051,0.031,0
23.0,45.7,0.087,0.052000000000000005,0
31.0,45.5,0.091,0.053,0
34.0,44.4,0.10400000000000001,0.06,0
45.0,49.2,0.055,0.035,0
23.0,44.2,0.172,0.062,0
63.0,50.5,0.04,0.03,0
73.0,50.0,0.051,0.032,0
26.0,45.3,0.131,0.055,0
25.0,44.4,0.08199999999999999,0.061,0
56.0,50.4,0.044000000000000004,0.03,0
23.0,44.8,0.10400000000000001,0.057999999999999996,0
31.0,45.5,0.099,0.053,0
34.0,44.3,0.105,0.061,0
46.0,49.1,0.055999999999999994,0.035,0
23.0,44.7,0.17300000000000001,0.057999999999999996,0
63.0,50.4,0.05,0.03,0
73.0,49.9,0.054000000000000006,0.032,0
25.0,45.1,0.12300000000000001,0.055999999999999994,0
25.0,44.3,0.099,0.061,0
55.0,50.3,0.051,0.031,0
23.0,43.6,0.145,0.066,0
31.0,45.2,0.105,0.055,0
35.0,44.9,0.095,0.057,0
46.0,49.1,0.057999999999999996,0.035,0
63.0,50.5,0.038,0.03,0
74.0,50.0,0.051,0.032,0
25.0,45.0,0.09300000000000001,0.055999999999999994,0
25.0,44.7,0.131,0.057999999999999996,0
55.0,50.0,0.054000000000000006,0.031,0
23.0,43.2,0.136,0.069,0
31.0,44.8,0.188,0.057,0
35.0,44.5,0.109,0.06,0
46.0,49.2,0.057999999999999996,0.035,0
24.0,44.8,0.12,0.057999999999999996,0
63.0,50.6,0.042,0.028999999999999998,0
74.0,50.0,0.059000000000000004,0.032,0
24.0,45.2,0.10400000000000001,0.055,0
24.0,45.1,0.073,0.055999999999999994,0
54.0,50.1,0.063,0.031,0
23.0,41.8,0.16899999999999998,0.081,0
30.0,45.4,0.159,0.054000000000000006,0
35.0,45.3,0.11900000000000001,0.054000000000000006,0
46.0,49.7,0.055999999999999994,0.033,0
24.0,45.1,0.079,0.055999999999999994,0
63.0,50.8,0.047,0.028999999999999998,0
74.0,50.0,0.057999999999999996,0.032,0
24.0,44.7,0.11,0.057999999999999996,0
24.0,44.0,0.157,0.063,0
54.0,49.8,0.059000000000000004,0.033,0
23.0,41.4,0.16399999999999998,0.085,0
30.0,45.8,0.08900000000000001,0.051,0
36.0,45.7,0.09,0.052000000000000005,0
46.0,49.6,0.048,0.033,0
25.0,44.7,0.102,0.057999999999999996,0
63.0,50.7,0.042,0.028999999999999998,0
75.0,49.9,0.054000000000000006,0.032,0
24.0,44.5,0.09699999999999999,0.059000000000000004,0
23.0,45.4,0.154,0.054000000000000006,0
53.0,49.7,0.07,0.033,0
23.0,42.5,0.154,0.075,0
30.0,44.8,0.121,0.057999999999999996,0
36.0,45.3,0.096,0.054000000000000006,0
46.0,49.4,0.053,0.034,0
25.0,45.4,0.11599999999999999,0.053,0
63.0,50.9,0.037000000000000005,0.027999999999999997,0
75.0,49.7,0.05,0.033,0
23.0,44.6,0.109,0.059000000000000004,0
23.0,44.5,0.17800000000000002,0.059000000000000004,0
53.0,49.6,0.059000000000000004,0.033,0
23.0,43.4,0.114,0.067,0
30.0,44.6,0.08199999999999999,0.059000000000000004,0
36.0,46.2,0.11900000000000001,0.049,0
46.0,49.6,0.059000000000000004,0.033,0
26.0,45.0,0.157,0.055999999999999994,0
63.0,51.0,0.05,0.027999999999999997,0
76.0,49.6,0.051,0.033,0
23.0,44.4,0.121,0.06,0
52.0,49.6,0.055,0.033,0
23.0,43.3,0.146,0.068,0
29.0,45.4,0.08199999999999999,0.054000000000000006,0
37.0,46.7,0.08,0.046,0
46.0,49.7,0.046,0.033,0
26.0,45.6,0.113,0.053,0
63.0,50.9,0.040999999999999995,0.028999999999999998,0
76.0,49.6,0.055999999999999994,0.033,0
22.0,45.0,0.14800000000000002,0.055999999999999994,0
22.0,43.8,0.122,0.065,0
52.0,49.5,0.054000000000000006,0.033,0
23.0,44.2,0.098,0.062,0
29.0,44.5,0.133,0.06,0
37.0,46.5,0.068,0.047,0
46.0,49.5,0.068,0.033,0
26.0,45.5,0.085,0.053,0
63.0,51.0,0.037000000000000005,0.027999999999999997,0
77.0,49.5,0.054000000000000006,0.034,0
22.0,44.5,0.193,0.06,0
22.0,44.8,0.136,0.057999999999999996,0
51.0,49.3,0.049,0.034,0
23.0,43.9,0.127,0.064,0
29.0,45.6,0.10400000000000001,0.052000000000000005,0
37.0,46.9,0.128,0.045,0
46.0,49.2,0.054000000000000006,0.035,0
27.0,44.8,0.083,0.057999999999999996,0
63.0,50.7,0.043,0.028999999999999998,0
77.0,49.2,0.044000000000000004,0.035,0
21.0,43.5,0.147,0.067,0
21.0,44.7,0.105,0.057999999999999996,0
51.0,49.2,0.059000000000000004,0.035,0
23.0,43.0,0.10099999999999999,0.071,0
28.0,45.7,0.135,0.052000000000000005,0
38.0,47.5,0.057,0.042,0
46.0,49.2,0.049,0.035,0
27.0,45.6,0.081,0.052000000000000005,0
63.0,51.1,0.049,0.027999999999999997,0
77.0,49.2,0.051,0.035,0
21.0,43.9,0.188,0.064,0
21.0,42.6,0.184,0.07400000000000001,0
50.0,49.3,0.05,0.034,0
23.0,43.3,0.1,0.069,0
28.0,45.0,0.1,0.055999999999999994,0
38.0,47.5,0.078,0.042,0
46.0,49.6,0.046,0.033,0
28.0,46.6,0.125,0.047,0
63.0,50.8,0.048,0.028999999999999998,0
78.0,48.9,0.057999999999999996,0.036000000000000004,0
20.0,43.4,0.151,0.068,0
21.0,43.5,0.166,0.067,0
50.0,49.2,0.055,0.035,0
23.0,43.6,0.086,0.066,0
28.0,45.8,0.08800000000000001,0.051,0
38.0,47.4,0.07400000000000001,0.043,0
46.0,49.3,0.048,0.034,0
28.0,45.5,0.106,0.053,0
63.0,50.8,0.052000000000000005,0.028999999999999998,0
78.0,49.0,0.067,0.035,0
20.0,43.5,0.145,0.067,0
20.0,43.7,0.131,0.065,0
49.0,49.1,0.047,0.035,0
23.0,43.9,0.114,0.064,0
28.0,45.3,0.113,0.054000000000000006,0
39.0,47.9,0.065,0.04,0
46.0,49.2,0.063,0.035,0
29.0,46.7,0.091,0.046,0
63.0,50.6,0.051,0.028999999999999998,0
79.0,48.9,0.059000000000000004,0.036000000000000004,0
19.0,43.8,0.18,0.065,0
20.0,42.9,0.12300000000000001,0.07200000000000001,0
49.0,49.0,0.079,0.035,0
23.0,43.5,0.134,0.067,0
27.0,45.3,0.09,0.054000000000000006,0
39.0,47.8,0.08800000000000001,0.040999999999999995,0
46.0,49.2,0.046,0.035,0
29.0,46.2,0.09300000000000001,0.049,0
63.0,50.9,0.067,0.028999999999999998,0
79.0,49.0,0.055,0.036000000000000004,0
19.0,44.4,0.10400000000000001,0.06,0
48.0,49.2,0.063,0.035,0
23.0,42.8,0.126,0.07200000000000001,0
27.0,44.6,0.096,0.059000000000000004,0
39.0,47.7,0.055,0.040999999999999995,0
46.0,49.0,0.064,0.035,0
30.0,46.4,0.10800000000000001,0.048,0
63.0,51.0,0.05,0.027999999999999997,0
80.0,48.8,0.053,0.036000000000000004,0
18.0,43.8,0.159,0.064,0
19.0,42.2,0.12300000000000001,0.078,0
48.0,49.2,0.063,0.035,0
23.0,42.7,0.15,0.073,0
27.0,44.7,0.114,0.057999999999999996,0
40.0,47.5,0.055999999999999994,0.042,0
46.0,49.2,0.061,0.035,0
30.0,46.1,0.091,0.049,0
63.0,50.9,0.042,0.028999999999999998,0
80.0,48.8,0.053,0.037000000000000005,0
19.0,42.3,0.13,0.077,0
47.0,49.3,0.059000000000000004,0.034,0
23.0,43.1,0.185,0.07,0
26.0,44.3,0.12,0.061,0
40.0,47.5,0.061,0.042,0
46.0,49.5,0.046,0.034,0
30.0,46.9,0.107,0.045,0
63.0,51.1,0.040999999999999995,0.027999999999999997,0
80.0,48.7,0.049,0.037000000000000005,0
18.0,43.3,0.171,0.069,0
18.0,42.6,0.154,0.075,0
47.0,49.4,0.052000000000000005,0.034,0
23.0,44.0,0.095,0.063,0
26.0,44.2,0.10800000000000001,0.061,0
40.0,47.5,0.061,0.042,0
46.0,49.6,0.05,0.033,0
31.0,46.7,0.07,0.046,0
63.0,50.9,0.045,0.028999999999999998,0
81.0,48.6,0.051,0.037000000000000005,0
17.0,43.7,0.14400000000000002,0.065,0
18.0,41.6,0.162,0.083,0
46.0,49.3,0.06,0.034,0
23.0,43.5,0.177,0.067,0
26.0,44.3,0.1,0.061,0
40.0,47.0,0.062,0.044000000000000004,0
45.0,49.9,0.045,0.032,0
31.0,46.8,0.102,0.046,0
63.0,51.0,0.048,0.027999999999999997,0
81.0,48.5,0.055,0.038,0
17.0,42.0,0.125,0.079,0
17.0,42.3,0.179,0.077,0
46.0,49.2,0.055,0.035,0
23.0,42.6,0.11900000000000001,0.07400000000000001,0
25.0,44.3,0.094,0.061,0
41.0,47.2,0.061,0.043,0
45.0,49.7,0.055,0.033,0
32.0,46.3,0.08800000000000001,0.048,0
62.0,51.4,0.045,0.027000000000000003,0
82.0,48.4,0.059000000000000004,0.038,0
16.0,42.6,0.192,0.07400000000000001,0
17.0,41.8,0.187,0.081,0
45.0,49.0,0.06,0.035,0
23.0,43.6,0.158,0.066,0
25.0,44.1,0.155,0.062,0
41.0,47.3,0.08900000000000001,0.043,0
45.0,49.8,0.05,0.032,0
32.0,46.6,0.10099999999999999,0.047,0
62.0,51.1,0.048,0.027999999999999997,0
82.0,48.3,0.059000000000000004,0.039,0
16.0,42.8,0.111,0.073,0
17.0,41.5,0.18100000000000002,0.084,0
45.0,49.1,0.065,0.035,0
23.0,44.8,0.10099999999999999,0.057,0
25.0,44.2,0.10099999999999999,0.062,0
41.0,47.0,0.077,0.045,0
45.0,49.9,0.052000000000000005,0.032,0
33.0,46.3,0.08800000000000001,0.049,0
62.0,51.1,0.046,0.027999999999999997,0
82.0,48.3,0.065,0.038,0
15.0,42.9,0.184,0.071,0
16.0,42.3,0.193,0.076,0
44.0,49.4,0.071,0.034,0
23.0,44.2,0.16399999999999998,0.062,0
24.0,43.8,0.13699999999999998,0.064,0
42.0,46.6,0.10300000000000001,0.047,0
45.0,50.1,0.054000000000000006,0.031,0
33.0,46.7,0.068,0.046,0
62.0,51.0,0.04,0.027999999999999997,0
83.0,48.3,0.063,0.038,0
44.0,49.2,0.065,0.035,0
23.0,44.1,0.13699999999999998,0.063,0
24.0,43.1,0.125,0.07,0
42.0,46.2,0.078,0.049,0
45.0,49.8,0.046,0.032,0
34.0,47.1,0.073,0.044000000000000004,0
62.0,51.4,0.045,0.027000000000000003,0
83.0,48.4,0.062,0.038,0
14.0,44.0,0.121,0.063,0
43.0,49.0,0.081,0.036000000000000004,0
23.0,45.2,0.11800000000000001,0.055,0
24.0,43.7,0.139,0.065,0
42.0,46.4,0.066,0.048,0
45.0,49.6,0.062,0.033,0
34.0,46.8,0.086,0.046,0
62.0,51.1,0.054000000000000006,0.027999999999999997,0
84.0,48.1,0.055,0.039,0
43.0,48.3,0.08199999999999999,0.038,0
22.0,45.7,0.096,0.052000000000000005,0
23.0,44.5,0.09,0.06,0
42.0,46.5,0.07400000000000001,0.047,0
45.0,49.7,0.07,0.033,0
35.0,47.0,0.128,0.045,0
61.0,51.2,0.06,0.027999999999999997,0
84.0,48.1,0.053,0.039,0
42.0,48.2,0.067,0.039,0
22.0,45.7,0.11699999999999999,0.052000000000000005,0
23.0,43.6,0.099,0.066,0
43.0,46.9,0.065,0.045,0
45.0,49.5,0.067,0.033,0
35.0,46.6,0.162,0.047,0
61.0,51.0,0.043,0.027999999999999997,0
84.0,48.1,0.054000000000000006,0.039,0
14.0,42.7,0.196,0.07400000000000001,0
42.0,48.3,0.076,0.039,0
22.0,45.1,0.13,0.055,0
43.0,47.0,0.065,0.045,0
45.0,49.7,0.05,0.033,0
35.0,47.2,0.114,0.044000000000000004,0
61.0,51.1,0.048,0.027999999999999997,0
85.0,48.2,0.051,0.039,0
13.0,40.8,0.162,0.091,0
41.0,48.5,0.061,0.038,0
22.0,44.5,0.11800000000000001,0.059000000000000004,0
22.0,45.1,0.09,0.055,0
43.0,47.5,0.064,0.042,0
44.0,49.7,0.061,0.033,0
36.0,47.8,0.10800000000000001,0.040999999999999995,0
61.0,51.0,0.047,0.027999999999999997,0
85.0,48.2,0.049,0.039,0
41.0,48.3,0.08,0.038,0
22.0,44.8,0.11199999999999999,0.057999999999999996,0
22.0,44.4,0.151,0.06,0
43.0,47.6,0.057999999999999996,0.042,0
44.0,49.5,0.06,0.034,0
36.0,47.8,0.09699999999999999,0.040999999999999995,0
60.0,51.1,0.040999999999999995,0.027999999999999997,0
85.0,48.2,0.05,0.039,0
40.0,47.8,0.07,0.040999999999999995,0
22.0,44.6,0.106,0.059000000000000004,0
22.0,43.0,0.10400000000000001,0.07,0
44.0,47.8,0.059000000000000004,0.040999999999999995,0
44.0,49.6,0.057,0.033,0
37.0,48.5,0.105,0.038,0
60.0,51.5,0.035,0.027000000000000003,0
85.0,48.2,0.05,0.039,0
40.0,47.8,0.061,0.040999999999999995,0
22.0,44.4,0.11800000000000001,0.06,0
21.0,43.8,0.174,0.064,0
44.0,47.9,0.055,0.04,0
44.0,49.0,0.057999999999999996,0.035,0
37.0,48.1,0.063,0.039,0
60.0,51.3,0.044000000000000004,0.027000000000000003,0
85.0,48.2,0.055,0.039,0
39.0,47.5,0.084,0.042,0
22.0,43.2,0.16399999999999998,0.069,0
21.0,44.2,0.161,0.062,0
44.0,47.9,0.071,0.04,0
17.0,42.6,0.147,0.07400000000000001,0
44.0,48.2,0.061,0.039,0
37.0,48.5,0.099,0.038,0
46.0,48.7,0.069,0.037000000000000005,0
48.0,48.9,0.068,0.036000000000000004,0
24.0,44.1,0.127,0.062,0
19.0,42.8,0.1,0.073,0
50.0,49.2,0.069,0.035,0
60.0,51.4,0.045,0.027000000000000003,0
22.0,42.3,0.114,0.077,0
17.0,42.2,0.109,0.078,0
45.0,48.5,0.055,0.038,0
37.0,48.5,0.066,0.038,0
46.0,49.2,0.053,0.035,0
49.0,49.0,0.09300000000000001,0.036000000000000004,0
24.0,44.2,0.127,0.062,0
19.0,42.8,0.11900000000000001,0.073,0
50.0,48.9,0.069,0.036000000000000004,0
60.0,51.4,0.049,0.027000000000000003,0
22.0,42.3,0.099,0.077,0
17.0,42.7,0.10300000000000001,0.073,0
11.0,38.8,0.18100000000000002,0.11599999999999999,0
45.0,49.0,0.07400000000000001,0.035,0
36.0,48.3,0.08900000000000001,0.039,0
46.0,48.9,0.055,0.036000000000000004,0
49.0,49.3,0.062,0.034,0
24.0,44.3,0.172,0.061,0
20.0,42.8,0.161,0.073,0
49.0,48.8,0.067,0.036000000000000004,0
59.0,51.2,0.049,0.027000000000000003,0
22.0,43.4,0.115,0.068,0
17.0,43.2,0.11,0.07,0
12.0,37.8,0.196,0.129,0
45.0,49.5,0.059000000000000004,0.033,0
36.0,48.1,0.071,0.039,0
46.0,48.9,0.049,0.036000000000000004,0
49.0,49.3,0.066,0.034,0
25.0,44.8,0.095,0.057999999999999996,0
20.0,43.7,0.128,0.066,0
49.0,48.7,0.057,0.037000000000000005,0
59.0,51.1,0.046,0.027999999999999997,0
21.0,44.1,0.081,0.062,0
17.0,42.4,0.107,0.076,0
46.0,50.0,0.04,0.032,0
35.0,48.1,0.08800000000000001,0.039,0
46.0,48.8,0.055,0.036000000000000004,0
50.0,49.4,0.057999999999999996,0.034,0
25.0,44.3,0.1,0.061,0
20.0,42.9,0.14400000000000002,0.071,0
49.0,48.6,0.066,0.037000000000000005,0
58.0,50.8,0.047,0.028999999999999998,0
21.0,43.7,0.159,0.066,0
18.0,42.3,0.102,0.077,0
46.0,50.1,0.042,0.031,0
35.0,48.0,0.055,0.04,0
47.0,48.6,0.055999999999999994,0.037000000000000005,0
50.0,49.5,0.09699999999999999,0.033,0
26.0,44.5,0.126,0.06,0
21.0,43.1,0.13,0.07,0
48.0,48.6,0.046,0.037000000000000005,0
58.0,51.0,0.042,0.027999999999999997,0
21.0,42.8,0.105,0.07200000000000001,0
18.0,42.6,0.096,0.07400000000000001,0
46.0,50.2,0.051,0.031,0
34.0,48.1,0.067,0.039,0
47.0,48.5,0.057,0.038,0
51.0,49.7,0.051,0.033,0
26.0,44.8,0.10800000000000001,0.057999999999999996,0
21.0,43.8,0.115,0.065,0
48.0,48.4,0.068,0.038,0
58.0,50.6,0.061,0.028999999999999998,0
21.0,42.5,0.111,0.075,0
18.0,43.3,0.146,0.068,0
47.0,50.5,0.055999999999999994,0.03,0
34.0,47.8,0.075,0.040999999999999995,0
47.0,48.8,0.06,0.036000000000000004,0
51.0,50.0,0.06,0.032,0
27.0,44.5,0.105,0.06,0
22.0,43.9,0.132,0.064,0
47.0,48.6,0.057,0.037000000000000005,0
57.0,50.7,0.040999999999999995,0.028999999999999998,0
20.0,43.7,0.09,0.066,0
18.0,44.3,0.087,0.061,0
47.0,50.8,0.042,0.028999999999999998,0
33.0,48.0,0.07200000000000001,0.04,0
47.0,48.9,0.064,0.036000000000000004,0
52.0,49.8,0.053,0.032,0
27.0,45.4,0.098,0.054000000000000006,0
22.0,41.8,0.154,0.081,0
47.0,48.6,0.059000000000000004,0.037000000000000005,0
57.0,50.7,0.05,0.028999999999999998,0
20.0,43.8,0.086,0.064,0
18.0,44.2,0.08,0.062,0
47.0,50.6,0.049,0.03,0
33.0,47.7,0.091,0.040999999999999995,0
47.0,48.3,0.07400000000000001,0.038,0
52.0,49.9,0.065,0.032,0
27.0,44.8,0.11800000000000001,0.057,0
22.0,42.6,0.19399999999999998,0.07400000000000001,0
46.0,48.6,0.07200000000000001,0.037000000000000005,0
56.0,50.6,0.05,0.03,0
20.0,44.1,0.098,0.062,0
18.0,43.8,0.081,0.065,0
48.0,50.3,0.064,0.031,0
33.0,47.7,0.095,0.040999999999999995,0
47.0,48.5,0.069,0.038,0
53.0,49.9,0.051,0.032,0
28.0,45.0,0.107,0.055999999999999994,0
23.0,43.4,0.17,0.068,0
46.0,48.6,0.084,0.037000000000000005,0
56.0,50.4,0.044000000000000004,0.03,0
20.0,42.8,0.107,0.07200000000000001,0
18.0,43.8,0.085,0.065,0
48.0,50.5,0.039,0.03,0
32.0,47.9,0.06,0.04,0
47.0,48.8,0.071,0.036000000000000004,0
53.0,49.8,0.062,0.032,0
28.0,44.7,0.125,0.057999999999999996,0
23.0,41.7,0.149,0.08199999999999999,0
45.0,48.5,0.049,0.038,0
55.0,50.3,0.043,0.03,0
19.0,41.3,0.147,0.086,0
18.0,44.1,0.084,0.062,0
48.0,50.5,0.038,0.03,0
32.0,47.5,0.086,0.042,0
47.0,48.5,0.064,0.038,0
53.0,49.6,0.064,0.033,0
29.0,44.6,0.13,0.059000000000000004,0
45.0,48.5,0.051,0.038,0
55.0,50.4,0.04,0.03,0
18.0,44.2,0.085,0.062,0
49.0,50.3,0.073,0.031,0
31.0,47.8,0.115,0.040999999999999995,0
47.0,48.2,0.065,0.039,0
54.0,50.0,0.07400000000000001,0.032,0
29.0,44.9,0.113,0.057,0
24.0,43.8,0.11,0.064,0
45.0,48.6,0.057999999999999996,0.037000000000000005,0
55.0,50.3,0.059000000000000004,0.031,0
19.0,42.2,0.1,0.078,0
18.0,44.4,0.11,0.06,0
49.0,50.2,0.043,0.031,0
31.0,47.5,0.09,0.042,0
47.0,48.3,0.062,0.038,0
54.0,50.1,0.063,0.031,0
30.0,45.2,0.127,0.055,0
24.0,43.1,0.132,0.07,0
44.0,48.8,0.065,0.036000000000000004,0
54.0,50.4,0.052000000000000005,0.03,0
19.0,42.3,0.095,0.077,0
18.0,43.6,0.135,0.066,0
49.0,49.7,0.044000000000000004,0.033,0
30.0,47.1,0.11,0.044000000000000004,0
47.0,48.1,0.06,0.039,0
55.0,50.0,0.048,0.032,0
30.0,45.5,0.086,0.053,0
25.0,44.6,0.10800000000000001,0.059000000000000004,0
44.0,48.7,0.08800000000000001,0.037000000000000005,0
54.0,50.5,0.042,0.03,0
18.0,43.3,0.11,0.069,0
13.0,39.7,0.17300000000000001,0.10400000000000001,0
49.0,49.4,0.073,0.034,0
30.0,46.9,0.10099999999999999,0.045,0
47.0,48.0,0.046,0.04,0
55.0,50.1,0.048,0.031,0
30.0,45.5,0.10400000000000001,0.053,0
25.0,43.9,0.191,0.064,0
43.0,48.9,0.067,0.036000000000000004,0
53.0,50.4,0.040999999999999995,0.03,0
18.0,39.9,0.154,0.102,0
18.0,43.5,0.09699999999999999,0.067,0
13.0,40.1,0.155,0.099,0
50.0,48.7,0.07,0.037000000000000005,0
29.0,46.8,0.098,0.046,0
47.0,48.1,0.052000000000000005,0.039,0
56.0,50.0,0.05,0.032,0
31.0,45.5,0.086,0.053,0
26.0,44.0,0.109,0.063,0
43.0,48.9,0.062,0.036000000000000004,0
53.0,50.6,0.05,0.028999999999999998,0
18.0,40.2,0.138,0.098,0
18.0,43.9,0.091,0.064,0
13.0,39.0,0.185,0.11199999999999999,0
50.0,48.9,0.052000000000000005,0.036000000000000004,0
29.0,47.1,0.10800000000000001,0.044000000000000004,0
47.0,48.4,0.061,0.038,0
56.0,49.9,0.05,0.032,0
31.0,46.0,0.10400000000000001,0.05,0
26.0,44.8,0.10300000000000001,0.057,0
42.0,48.7,0.057999999999999996,0.037000000000000005,0
52.0,50.8,0.045,0.028999999999999998,0
18.0,44.1,0.091,0.062,0
50.0,48.5,0.05,0.038,0
28.0,47.1,0.07400000000000001,0.044000000000000004,0
47.0,48.5,0.055999999999999994,0.038,0
57.0,49.9,0.046,0.032,0
32.0,46.6,0.077,0.047,0
26.0,44.6,0.10400000000000001,0.059000000000000004,0
42.0,48.7,0.063,0.037000000000000005,0
52.0,50.6,0.055,0.028999999999999998,0
17.0,41.6,0.113,0.083,0
18.0,43.1,0.132,0.07,0
13.0,40.0,0.191,0.1,0
50.0,48.3,0.053,0.039,0
28.0,46.7,0.069,0.046,0
47.0,48.2,0.06,0.039,0
57.0,50.0,0.049,0.032,0
32.0,46.4,0.084,0.048,0
27.0,44.1,0.081,0.063,0
42.0,48.4,0.055999999999999994,0.038,0
51.0,50.7,0.037000000000000005,0.028999999999999998,0
18.0,42.9,0.12,0.07200000000000001,0
13.0,40.0,0.179,0.1,0
51.0,47.8,0.057,0.040999999999999995,0
27.0,46.7,0.14400000000000002,0.046,0
47.0,48.3,0.057999999999999996,0.038,0
58.0,50.0,0.048,0.032,0
33.0,47.0,0.08199999999999999,0.045,0
27.0,45.7,0.11900000000000001,0.052000000000000005,0
41.0,48.4,0.094,0.038,0
51.0,50.7,0.046,0.028999999999999998,0
17.0,40.3,0.14800000000000002,0.09699999999999999,0
18.0,42.3,0.129,0.077,0
14.0,40.6,0.191,0.094,0
51.0,47.7,0.063,0.040999999999999995,0
27.0,46.5,0.08,0.048,0
47.0,48.4,0.05,0.038,0
58.0,49.9,0.05,0.032,0
33.0,46.7,0.079,0.046,0
28.0,44.8,0.09300000000000001,0.057,0
41.0,48.5,0.077,0.038,0
51.0,50.7,0.042,0.028999999999999998,0
16.0,39.5,0.16899999999999998,0.106,0
18.0,42.8,0.13,0.07200000000000001,0
51.0,48.0,0.064,0.04,0
26.0,46.0,0.131,0.05,0
47.0,48.4,0.057999999999999996,0.038,0
58.0,50.0,0.048,0.032,0
33.0,46.5,0.08199999999999999,0.047,0
28.0,44.7,0.086,0.057999999999999996,0
40.0,48.4,0.07200000000000001,0.038,0
50.0,50.6,0.040999999999999995,0.028999999999999998,0
16.0,40.9,0.17800000000000002,0.091,0
18.0,43.3,0.11900000000000001,0.068,0
